state,date,faac,share_derivation_13,geo_zone,year
Katsina,2021-04-01,5494418687,NA,North West,2021
Katsina,2021-05-01,5653214722,NA,North West,2021
Katsina,2021-06-01,5716664013,NA,North West,2021
Katsina,2021-07-01,6096230101,NA,North West,2021
Katsina,2021-08-01,6303018794,NA,North West,2021
Katsina,2021-09-01,5360366445.9,NA,North West,2021
Katsina,2021-10-01,5294298908.9,NA,North West,2021
Katsina,2021-11-01,4947470681.11,NA,North West,2021
Katsina,2021-12-01,4918558800.03,NA,North West,2021
Katsina,2022-01-01,5286418899.2,NA,North West,2022
Katsina,2022-02-01,4083187855.66,NA,North West,2022
Katsina,2022-03-01,4363742272.97,NA,North West,2022
Katsina,2022-04-01,5321319017.7,NA,North West,2022
Katsina,2022-05-01,4757593293.14,NA,North West,2022
Katsina,2022-06-01,5550582821.02,NA,North West,2022
Katsina,2022-07-01,5912631663.59,NA,North West,2022
Katsina,2022-08-01,7084955464,NA,North West,2022
Katsina,2022-09-01,5394326006,NA,North West,2022
Katsina,2022-10-01,5686975699,NA,North West,2022
Katsina,2022-11-01,5849209537,NA,North West,2022
Katsina,2022-12-01,7038149718,NA,North West,2022
Katsina,2023-01-01,7649974599,NA,North West,2023
Katsina,2023-02-01,5365415912,NA,North West,2023
Katsina,2023-03-01,5244556498.267839,NA,North West,2023
Katsina,2023-04-01,4894124881.803705,NA,North West,2023
Katsina,2023-05-01,7237599161.4915085,NA,North West,2023
Katsina,2023-06-01,7610961730.824921,NA,North West,2023
Katsina,2023-07-01,7720508706.4583,NA,North West,2023
Katsina,2023-08-01,8483290978.951599,NA,North West,2023
Katsina,2023-09-01,9755717356.182598,NA,North West,2023
Katsina,2023-10-01,7407641732.1414995,NA,North West,2023
Katsina,2023-11-01,7999408668.3991995,NA,North West,2023
Katsina,2023-12-01,9376795725.0979,NA,North West,2023
Katsina,2024-01-01,10591422338.914299,0,North West,2024
Katsina,2024-02-01,9785220488.9187,0,North West,2024
Katsina,2024-03-01,9126520129.031,0,North West,2024
Katsina,2024-04-01,10397753255.14264,0,North West,2024
Katsina,2024-05-01,10536819999.04524,0,North West,2024
Katsina,2024-06-01,10145496452.8706,0,North West,2024
Kebbi,2007-01-01,1471883727.76,NA,North West,2007
Kebbi,2007-02-01,1648664608.05,NA,North West,2007
Kebbi,2007-03-01,3023396008.14,NA,North West,2007
Kebbi,2007-04-01,2001922747.48,NA,North West,2007
Kebbi,2007-05-01,2060484130.85,NA,North West,2007
Kebbi,2007-06-01,2113285101.67,NA,North West,2007
Kebbi,2007-07-01,2643652156.89,NA,North West,2007
Kebbi,2007-08-01,2506624022.9,NA,North West,2007
Kebbi,2007-09-01,2080947470.23,NA,North West,2007
Kebbi,2007-10-01,2112766592.87,NA,North West,2007
Kebbi,2007-11-01,2054582026.84,NA,North West,2007
Kebbi,2007-12-01,2179908060.8,NA,North West,2007
Kebbi,2008-01-01,1987779049.43,NA,North West,2008
Kebbi,2008-02-01,1810856715.13,NA,North West,2008
Kebbi,2008-03-01,3292047043.89,NA,North West,2008
Kebbi,2008-04-01,2815649405.53,NA,North West,2008
Kebbi,2008-05-01,4684622318.54,NA,North West,2008
Kebbi,2008-06-01,2788687991.29,NA,North West,2008
Kebbi,2008-07-01,4693171190.26,NA,North West,2008
Kebbi,2008-08-01,2812540570.28,NA,North West,2008
Kebbi,2008-09-01,2883363592.52,NA,North West,2008
Kebbi,2008-10-01,2392904994.17,NA,North West,2008
Kebbi,2008-11-01,2441012109.05,NA,North West,2008
Kebbi,2008-12-01,2470562009.88,NA,North West,2008
Kebbi,2009-01-01,2401298227.83,NA,North West,2009
Kebbi,2009-02-01,1537472370.34,NA,North West,2009
Kebbi,2009-03-01,2640398411.64,NA,North West,2009
Kebbi,2009-04-01,2430931991.47,NA,North West,2009
Kebbi,2009-05-01,2022432402.65,NA,North West,2009
Kebbi,2009-06-01,2176753832.64,NA,North West,2009
Kebbi,2009-07-01,2148700113.53,NA,North West,2009
Kebbi,2009-08-01,4434192439.97,NA,North West,2009
Kebbi,2009-09-01,2402787653.33,NA,North West,2009
Kebbi,2009-10-01,4258395632.59,NA,North West,2009
Kebbi,2009-11-01,2460695778.84,NA,North West,2009
Kebbi,2009-12-02,2568126047.64,NA,North West,2009
Kebbi,2010-01-01,2569337172.61,NA,North West,2010
Kebbi,2010-02-01,4175485158.5,NA,North West,2010
Kebbi,2010-03-01,2855766368.72,NA,North West,2010
Kebbi,2010-04-01,2029623226.06,NA,North West,2010
Kebbi,2010-05-01,4228983159.22,NA,North West,2010
Kebbi,2010-06-01,2060220503.81,NA,North West,2010
Kebbi,2010-07-01,2204301694.4,NA,North West,2010
Kebbi,2010-08-01,3962730455.02,NA,North West,2010
Kebbi,2010-09-01,2990197031.31,NA,North West,2010
Kebbi,2010-10-01,2822077265.68,NA,North West,2010
Kebbi,2010-11-01,2982155447.41,NA,North West,2010
Kebbi,2010-12-01,3722551218.37,NA,North West,2010
Kebbi,2011-01-01,2816941674.32,NA,North West,2011
Kebbi,2011-02-01,2871770928.56,NA,North West,2011
Kebbi,2011-03-01,2818142613.67,NA,North West,2011
Kebbi,2011-04-01,2961740991.2,NA,North West,2011
Kebbi,2011-05-01,3095477346.1,NA,North West,2011
Kebbi,2011-06-01,4091139347.74,NA,North West,2011
Kebbi,2011-07-01,7150418371.4,NA,North West,2011
Kebbi,2011-08-01,4157147693.68,NA,North West,2011
Kebbi,2011-09-01,4071371998.93,NA,North West,2011
Kebbi,2011-10-01,4785911706.64,NA,North West,2011
Kebbi,2011-11-01,6546155233.77,NA,North West,2011
Kebbi,2011-12-01,4159733433.13,NA,North West,2011
Kebbi,2012-01-01,4261256480.81,NA,North West,2012
Kebbi,2012-02-01,3718267443.37,NA,North West,2012
Kebbi,2012-03-01,4797449782.45,NA,North West,2012
Kebbi,2012-04-01,3798577076.01,NA,North West,2012
Kebbi,2012-05-01,3902143478.7,NA,North West,2012
Kebbi,2012-06-01,3901291429,NA,North West,2012
Kebbi,2012-07-01,3715536311.13,NA,North West,2012
Kebbi,2012-08-01,4808469182.29,NA,North West,2012
Kebbi,2012-09-01,3767323459.89,NA,North West,2012
Kebbi,2012-10-01,3730688640.93,NA,North West,2012
Kebbi,2012-11-01,4882100041.82,NA,North West,2012
Kebbi,2012-12-01,6492051822.14,NA,North West,2012
Kebbi,2013-01-01,4873565418.84,NA,North West,2013
Kebbi,2013-02-01,3977141959.73,NA,North West,2013
Kebbi,2013-03-01,5937802338.95,NA,North West,2013
Kebbi,2013-04-01,4820130704.77,NA,North West,2013
Kebbi,2013-05-01,5241173494.94,NA,North West,2013
Kebbi,2013-06-01,5089806351.34,NA,North West,2013
Kebbi,2013-07-01,5431777198.28,NA,North West,2013
Kebbi,2013-08-01,4190397330.62,NA,North West,2013
Kebbi,2013-09-01,4933277318.47,NA,North West,2013
Kebbi,2013-10-01,4168373737.32,NA,North West,2013
Kebbi,2013-11-01,4987187343.92,NA,North West,2013
Kebbi,2013-12-01,4784319191.88,NA,North West,2013
Kebbi,2014-01-01,4098003485.58,NA,North West,2014
Kebbi,2014-02-01,4479704462.88,NA,North West,2014
Kebbi,2014-03-01,4444382091.53,NA,North West,2014
Kebbi,2014-04-01,4343868990.57,NA,North West,2014
Kebbi,2014-05-01,4327540501.46,NA,North West,2014
Kebbi,2014-06-01,5762164750.06,NA,North West,2014
Kebbi,2014-07-01,5095838701.09,NA,North West,2014
Kebbi,2014-08-01,4477204435.33,NA,North West,2014
Kebbi,2014-09-01,4427148559.1,NA,North West,2014
Kebbi,2014-10-01,4405097924.4,NA,North West,2014
Kebbi,2014-11-01,4070244260.93,NA,North West,2014
Kebbi,2014-12-01,4227263912.04,NA,North West,2014
Kebbi,2015-01-01,4021623602.98,NA,North West,2015
Kebbi,2015-02-01,3466574810.8,NA,North West,2015
Kebbi,2015-03-01,3848909083.34,NA,North West,2015
Kebbi,2015-04-01,3034631017.78,NA,North West,2015
Kebbi,2015-05-01,2768396886.31,NA,North West,2015
Kebbi,2015-06-01,2895157393.67,NA,North West,2015
Kebbi,2015-07-01,6332824774.68,NA,North West,2015
Kebbi,2015-08-01,3639485864.49,NA,North West,2015
Kebbi,2015-09-01,2818299158.59,NA,North West,2015
Kebbi,2015-10-01,2593782694.26,NA,North West,2015
Kebbi,2015-11-01,3244123149.58,NA,North West,2015
Kebbi,2015-12-01,2316229280.6,NA,North West,2015
Kebbi,2016-01-01,2657944877.96,NA,North West,2016
Kebbi,2016-02-01,2455047864.22,NA,North West,2016
Kebbi,2016-03-01,2195741092.43,NA,North West,2016
Kebbi,2016-04-01,1995523531.74,NA,North West,2016
Kebbi,2016-05-01,1989943758.49,NA,North West,2016
Kebbi,2016-06-01,1978817185.53,NA,North West,2016
Kebbi,2016-07-01,3785972265.78,NA,North West,2016
Kebbi,2016-08-01,3274804487.4,NA,North West,2016
Kebbi,2016-09-01,3365783329.67,NA,North West,2016
Kebbi,2016-10-01,2739513419.54,NA,North West,2016
Kebbi,2016-11-01,2719689854.72,NA,North West,2016
Kebbi,2016-12-01,2532959287.11,NA,North West,2016
Kebbi,2017-01-01,2629978514.26,NA,North West,2017
Kebbi,2017-02-01,3031028446.01,NA,North West,2017
Kebbi,2017-03-01,2710408088.37,NA,North West,2017
Kebbi,2017-04-01,2987693519.91,NA,North West,2017
Kebbi,2017-05-01,2683660882.45,NA,North West,2017
Kebbi,2017-06-01,3014226637.75,NA,North West,2017
Kebbi,2017-07-01,4400944529.56,NA,North West,2017
Kebbi,2017-08-01,3110977673.83,NA,North West,2017
Kebbi,2017-09-01,4261607377.39,NA,North West,2017
Kebbi,2017-10-01,3679861274.48,NA,North West,2017
Kebbi,2017-11-01,3522800781.23,NA,North West,2017
Kebbi,2017-12-01,4043751047.84,NA,North West,2017
Kebbi,2018-01-18,4312706813.92,NA,North West,2018
Kebbi,2018-02-18,4192543922.02,NA,North West,2018
Kebbi,2018-03-18,4277725170.07,NA,North West,2018
Kebbi,2018-04-18,4190559455.67,NA,North West,2018
Kebbi,2018-05-18,4485906456.13,NA,North West,2018
Kebbi,2018-06-18,4460951877.07,NA,North West,2018
Kebbi,2018-07-18,4838562107.14,NA,North West,2018
Kebbi,2018-08-18,4570034580.67,NA,North West,2018
Kebbi,2018-09-01,4768740185.08,NA,North West,2018
Kebbi,2018-10-01,4615442748.17,NA,North West,2018
Kebbi,2018-11-01,4803448263.29,NA,North West,2018
Kebbi,2018-12-01,5063554875.35,NA,North West,2018
Kebbi,2019-01-01,4332575167.49,NA,North West,2019
Kebbi,2019-02-01,4434782218.67,NA,North West,2019
Kebbi,2019-03-01,4123556615.78,NA,North West,2019
Kebbi,2019-04-01,4091128448.83,NA,North West,2019
Kebbi,2019-05-01,4075814093.1,NA,North West,2019
Kebbi,2019-06-01,4555430677.71,NA,North West,2019
Kebbi,2019-07-01,4950869623.8,NA,North West,2019
Kebbi,2019-08-01,4672638472.72,NA,North West,2019
Kebbi,2019-09-01,4550740357.49,NA,North West,2019
Kebbi,2019-10-01,4430342321.08,NA,North West,2019
Kebbi,2019-11-01,4566008925.29,NA,North West,2019
Kebbi,2019-12-01,4119365983.63,NA,North West,2019
Kebbi,2020-01-01,4471987104.19,NA,North West,2020
Kebbi,2020-02-01,4116328705.84,NA,North West,2020
Kebbi,2020-03-01,3633956687.71,NA,North West,2020
Kebbi,2020-04-01,4196190860.34,NA,North West,2020
Kebbi,2020-05-01,3875358610.35,NA,North West,2020
Kebbi,2020-06-01,3735011391.58,NA,North West,2020
Kebbi,2020-07-01,4580718200.61,NA,North West,2020
Kebbi,2020-08-01,4724953229.55,NA,North West,2020
Kebbi,2020-09-01,4943446210.27,NA,North West,2020
Kebbi,2020-10-01,4610343344.15,NA,North West,2020
Kebbi,2020-11-01,4148123694.09,NA,North West,2020
Kebbi,2020-12-01,4144159328.06,NA,North West,2020
Kebbi,2021-01-01,4327463674.94,NA,North West,2021
Kebbi,2021-02-01,4338273845.04,NA,North West,2021
Kebbi,2021-03-01,4047632905,NA,North West,2021
Kebbi,2021-04-01,4503774536,NA,North West,2021
Kebbi,2021-05-01,4717655189,NA,North West,2021
Kebbi,2021-06-01,4722263203,NA,North West,2021
Kebbi,2021-07-01,5063913143,NA,North West,2021
Kebbi,2021-08-01,5260437812,NA,North West,2021
Kebbi,2021-09-01,5010865611.36,NA,North West,2021
Kebbi,2021-10-01,5142042224.47,NA,North West,2021
Kebbi,2021-11-01,4829123187.72,NA,North West,2021
Kebbi,2021-12-01,4807117653.92,NA,North West,2021
Kebbi,2022-01-01,5085927538.62,NA,North West,2022
Kebbi,2022-02-01,3936725003.03,NA,North West,2022
Kebbi,2022-03-01,4297340683.07,NA,North West,2022
Kebbi,2022-04-01,5094753046.23,NA,North West,2022
Kebbi,2022-05-01,4583196342.15,NA,North West,2022
Kebbi,2022-06-01,5243464645.58,NA,North West,2022
Kebbi,2022-07-01,5602066896.89,NA,North West,2022
Kebbi,2022-08-01,6650898423,NA,North West,2022
Kebbi,2022-09-01,5050501116,NA,North West,2022
Kebbi,2022-10-01,5396839970,NA,North West,2022
Kebbi,2022-11-01,5522943523,NA,North West,2022
Kebbi,2022-12-01,6413480792,NA,North West,2022
Kebbi,2023-01-01,6982602593,NA,North West,2023
Kebbi,2023-02-01,5077110431,NA,North West,2023
Kebbi,2023-03-01,4809153620.83468,NA,North West,2023
Kebbi,2023-04-01,4700906952.753039,NA,North West,2023
Kebbi,2023-05-01,6669052526.232889,NA,North West,2023
Kebbi,2023-06-01,6900609145.758619,NA,North West,2023
Kebbi,2023-07-01,6986449158.373301,NA,North West,2023
Kebbi,2023-08-01,7652944911.2956505,NA,North West,2023
Kebbi,2023-09-01,8689591400.9552,NA,North West,2023
Kebbi,2023-10-01,6721188480.472799,NA,North West,2023
Kebbi,2023-11-01,7231459133.5644,NA,North West,2023
Kebbi,2023-12-01,8494233919.457151,NA,North West,2023
Kebbi,2024-01-01,9133694070.3158,0,North West,2024
Kebbi,2024-02-01,8792190286.13615,0,North West,2024
Kebbi,2024-03-01,8223557453.1327,0,North West,2024
Kebbi,2024-04-01,9052453742.074759,0,North West,2024
Kebbi,2024-05-01,9274657336.085121,0,North West,2024
Kebbi,2024-06-01,8886250119.6883,0,North West,2024
Kogi,2007-01-01,1513060554.07,NA,North Central,2007
Kogi,2007-02-01,1691682387.92,NA,North Central,2007
Kogi,2007-03-01,3144905813.63,NA,North Central,2007
Kogi,2007-04-01,2183498841.12,NA,North Central,2007
Kogi,2007-05-01,2247388214.25,NA,North Central,2007
Kogi,2007-06-01,2258999130.36,NA,North Central,2007
Kogi,2007-07-01,2763452749.35,NA,North Central,2007
Kogi,2007-08-01,2646452511.89,NA,North Central,2007
Kogi,2007-09-01,2208102077.25,NA,North Central,2007
Kogi,2007-10-01,2108314658.51,NA,North Central,2007
Kogi,2007-11-01,2048879665.35,NA,North Central,2007
Kogi,2007-12-01,2089780699.14,NA,North Central,2007
Kogi,2008-01-01,1882207427.41,NA,North Central,2008
Kogi,2008-02-01,1704453371.75,NA,North Central,2008
Kogi,2008-03-01,3189899189.74,NA,North Central,2008
Kogi,2008-04-01,2939986432.23,NA,North Central,2008
Kogi,2008-05-01,4774183891.54,NA,North Central,2008
Kogi,2008-06-01,2901427442.74,NA,North Central,2008
Kogi,2008-07-01,4623149675.79,NA,North Central,2008
Kogi,2008-08-01,2925571412.38,NA,North Central,2008
Kogi,2008-09-01,2981359073.97,NA,North Central,2008
Kogi,2008-10-01,2406959359.18,NA,North Central,2008
Kogi,2008-11-01,2354858249.8,NA,North Central,2008
Kogi,2008-12-01,2383217432,NA,North Central,2008
Kogi,2009-01-01,2563541199.31,NA,North Central,2009
Kogi,2009-02-01,1692448257.72,NA,North Central,2009
Kogi,2009-03-01,2797633856.12,NA,North Central,2009
Kogi,2009-04-01,2574525934.91,NA,North Central,2009
Kogi,2009-05-01,2135287788.23,NA,North Central,2009
Kogi,2009-06-01,2299802375.1,NA,North Central,2009
Kogi,2009-07-01,2221790447.52,NA,North Central,2009
Kogi,2009-08-01,4415945849.39,NA,North Central,2009
Kogi,2009-09-01,2642774774.37,NA,North Central,2009
Kogi,2009-10-01,4388528563.74,NA,North Central,2009
Kogi,2009-11-01,2442586754.13,NA,North Central,2009
Kogi,2009-12-02,2549788760.48,NA,North Central,2009
Kogi,2010-01-01,2620306436.35,NA,North Central,2010
Kogi,2010-02-01,4249973348.94,NA,North Central,2010
Kogi,2010-03-01,2890062489.59,NA,North Central,2010
Kogi,2010-04-01,2033263717.68,NA,North Central,2010
Kogi,2010-05-01,4610055489.69,NA,North Central,2010
Kogi,2010-06-01,2488790995.79,NA,North Central,2010
Kogi,2010-07-01,2637211548.52,NA,North Central,2010
Kogi,2010-08-01,4601179975.73,NA,North Central,2010
Kogi,2010-09-01,3013067929.64,NA,North Central,2010
Kogi,2010-10-01,2800587633.49,NA,North Central,2010
Kogi,2010-11-01,2952955777.3,NA,North Central,2010
Kogi,2010-12-01,3692509082.09,NA,North Central,2010
Kogi,2011-01-01,2789738796.76,NA,North Central,2011
Kogi,2011-02-01,2892336218.69,NA,North Central,2011
Kogi,2011-03-01,2619432259.03,NA,North Central,2011
Kogi,2011-04-01,2721530651.55,NA,North Central,2011
Kogi,2011-05-01,2891070881.33,NA,North Central,2011
Kogi,2011-06-01,3894164280.29,NA,North Central,2011
Kogi,2011-07-01,7184993360.49,NA,North Central,2011
Kogi,2011-08-01,4251940654.38,NA,North Central,2011
Kogi,2011-09-01,4183875080.3,NA,North Central,2011
Kogi,2011-10-01,4871620538.05,NA,North Central,2011
Kogi,2011-11-01,6628744387.47,NA,North Central,2011
Kogi,2011-12-01,4199223292.05,NA,North Central,2011
Kogi,2012-01-01,4453193521.09,NA,North Central,2012
Kogi,2012-02-01,3914812082.8,NA,North Central,2012
Kogi,2012-03-01,5022673119.17,NA,North Central,2012
Kogi,2012-04-01,4027290542.89,NA,North Central,2012
Kogi,2012-05-01,3901094519.5,NA,North Central,2012
Kogi,2012-06-01,3918930441.45,NA,North Central,2012
Kogi,2012-07-01,3733549995.25,NA,North Central,2012
Kogi,2012-08-01,4809546936.14,NA,North Central,2012
Kogi,2012-09-01,3755375399.26,NA,North Central,2012
Kogi,2012-10-01,3696497477.81,NA,North Central,2012
Kogi,2012-11-01,4882182058.28,NA,North Central,2012
Kogi,2012-12-01,6457131000,NA,North Central,2012
Kogi,2013-01-01,4844426533.32,NA,North Central,2013
Kogi,2013-02-01,4007926585.75,NA,North Central,2013
Kogi,2013-03-01,5898123694.12,NA,North Central,2013
Kogi,2013-04-01,4861610575.3,NA,North Central,2013
Kogi,2013-05-01,5233100672.68,NA,North Central,2013
Kogi,2013-06-01,5072388113.05,NA,North Central,2013
Kogi,2013-07-01,5415384614.89,NA,North Central,2013
Kogi,2013-08-01,4165605861.49,NA,North Central,2013
Kogi,2013-09-01,4943740851.42,NA,North Central,2013
Kogi,2013-10-01,4178312156.23,NA,North Central,2013
Kogi,2013-11-01,5200451102.16,NA,North Central,2013
Kogi,2013-12-01,4980643603.84,NA,North Central,2013
Kogi,2014-01-01,4104947092.72,NA,North Central,2014
Kogi,2014-02-01,4488148092.99,NA,North Central,2014
Kogi,2014-03-01,4470813223.22,NA,North Central,2014
Kogi,2014-04-01,4391664051.82,NA,North Central,2014
Kogi,2014-05-01,4361073138.29,NA,North Central,2014
Kogi,2014-06-01,5926586810.8,NA,North Central,2014
Kogi,2014-07-01,5228929419.68,NA,North Central,2014
Kogi,2014-08-01,4677666978.84,NA,North Central,2014
Kogi,2014-09-01,4507260673.21,NA,North Central,2014
Kogi,2014-10-01,4437443419.78,NA,North Central,2014
Kogi,2014-11-01,4126086244.17,NA,North Central,2014
Kogi,2014-12-01,4407049293.66,NA,North Central,2014
Kogi,2015-01-01,4051594420.78,NA,North Central,2015
Kogi,2015-02-01,3490042020.4,NA,North Central,2015
Kogi,2015-03-01,3658341767.84,NA,North Central,2015
Kogi,2015-04-01,2801013775.68,NA,North Central,2015
Kogi,2015-05-01,2620801065.68,NA,North Central,2015
Kogi,2015-06-01,2777123891.83,NA,North Central,2015
Kogi,2015-07-01,6372214640.29,NA,North Central,2015
Kogi,2015-08-01,3547109305.16,NA,North Central,2015
Kogi,2015-09-01,2818184577.69,NA,North Central,2015
Kogi,2015-10-01,2584565149.75,NA,North Central,2015
Kogi,2015-11-01,3238959997.58,NA,North Central,2015
Kogi,2015-12-01,2455910993.91,NA,North Central,2015
Kogi,2016-01-01,2812746011.57,NA,North Central,2016
Kogi,2016-02-01,2505602175.1,NA,North Central,2016
Kogi,2016-03-01,2294573542.45,NA,North Central,2016
Kogi,2016-04-01,2033451861.48,NA,North Central,2016
Kogi,2016-05-01,1926765740.03,NA,North Central,2016
Kogi,2016-06-01,1800713440.93,NA,North Central,2016
Kogi,2016-07-01,3885067945.87,NA,North Central,2016
Kogi,2016-08-01,3240470041.09,NA,North Central,2016
Kogi,2016-09-01,3391514947.43,NA,North Central,2016
Kogi,2016-10-01,2731437662.73,NA,North Central,2016
Kogi,2016-11-01,2675888149.09,NA,North Central,2016
Kogi,2016-12-01,2512651685.82,NA,North Central,2016
Kogi,2017-01-01,2581245134.36,NA,North Central,2017
Kogi,2017-02-01,3020357494.38,NA,North Central,2017
Kogi,2017-03-01,2679253920.74,NA,North Central,2017
Kogi,2017-04-01,2978310931.86,NA,North Central,2017
Kogi,2017-05-01,2638007564.17,NA,North Central,2017
Kogi,2017-06-01,3017725962.63,NA,North Central,2017
Kogi,2017-07-01,4442255843.86,NA,North Central,2017
Kogi,2017-08-01,3050175863.17,NA,North Central,2017
Kogi,2017-09-01,4247940959.39,NA,North Central,2017
Kogi,2017-10-01,3621816484.48,NA,North Central,2017
Kogi,2017-11-01,3475518849.84,NA,North Central,2017
Kogi,2017-12-01,3894231913.03,NA,North Central,2017
Kogi,2018-01-18,4210420206.19,NA,North Central,2018
Kogi,2018-02-18,4071805640,NA,North Central,2018
Kogi,2018-03-18,4119121212.11,NA,North Central,2018
Kogi,2018-04-18,4038147502.45,NA,North Central,2018
Kogi,2018-05-18,4389759254.65,NA,North Central,2018
Kogi,2018-06-18,4347044952.63,NA,North Central,2018
Kogi,2018-07-18,4679699234.5,NA,North Central,2018
Kogi,2018-08-18,4561986410.43,NA,North Central,2018
Kogi,2018-09-01,4690527479.22,NA,North Central,2018
Kogi,2018-10-01,4529454651.37,NA,North Central,2018
Kogi,2018-11-01,4688206322.33,NA,North Central,2018
Kogi,2018-12-01,5050805791.45,NA,North Central,2018
Kogi,2019-01-01,4281770133.61,NA,North Central,2019
Kogi,2019-02-01,4302946125.55,NA,North Central,2019
Kogi,2019-03-01,4004463663.23,NA,North Central,2019
Kogi,2019-04-01,3967524420.2,NA,North Central,2019
Kogi,2019-05-01,3940071065.02,NA,North Central,2019
Kogi,2019-06-01,4478496748.22,NA,North Central,2019
Kogi,2019-07-01,4875193549.74,NA,North Central,2019
Kogi,2019-08-01,4616352931.72,NA,North Central,2019
Kogi,2019-09-01,4745822086.9,NA,North Central,2019
Kogi,2019-10-01,4424204598.22,NA,North Central,2019
Kogi,2019-11-01,4653872061.33,NA,North Central,2019
Kogi,2019-12-01,4045557409.38,NA,North Central,2019
Kogi,2020-01-01,4397898945.18,NA,North Central,2020
Kogi,2020-02-01,4010810751.49,NA,North Central,2020
Kogi,2020-03-01,3494911216.33,NA,North Central,2020
Kogi,2020-04-01,4078691569.92,NA,North Central,2020
Kogi,2020-05-01,3918882577.88,NA,North Central,2020
Kogi,2020-06-01,3624796222.28,NA,North Central,2020
Kogi,2020-07-01,4505116760.98,NA,North Central,2020
Kogi,2020-08-01,4635693138.55,NA,North Central,2020
Kogi,2020-09-01,4814366770.23,NA,North Central,2020
Kogi,2020-10-01,4435354535.82,NA,North Central,2020
Kogi,2020-11-01,3990210783.1,NA,North Central,2020
Kogi,2020-12-01,4074757801.16,NA,North Central,2020
Kogi,2021-01-01,4217119514.59,NA,North Central,2021
Kogi,2021-02-01,4244520884.7,NA,North Central,2021
Kogi,2021-03-01,4097534285,NA,North Central,2021
Kogi,2021-04-01,4409515035,NA,North Central,2021
Kogi,2021-05-01,4739312508,NA,North Central,2021
Kogi,2021-06-01,4818322167,NA,North Central,2021
Kogi,2021-07-01,5025117022,NA,North Central,2021
Kogi,2021-08-01,4920320804,NA,North Central,2021
Kogi,2021-09-01,4577945602.48,NA,North Central,2021
Kogi,2021-10-01,4650716512.69,NA,North Central,2021
Kogi,2021-11-01,4384502295.31,NA,North Central,2021
Kogi,2021-12-01,4303338308.23,NA,North Central,2021
Kogi,2022-01-01,4701822910.17,NA,North Central,2022
Kogi,2022-02-01,3471121424,NA,North Central,2022
Kogi,2022-03-01,3874563859.89,NA,North Central,2022
Kogi,2022-04-01,4786130285.79,NA,North Central,2022
Kogi,2022-05-01,4484127517.79,NA,North Central,2022
Kogi,2022-06-01,4976090365.34,NA,North Central,2022
Kogi,2022-07-01,5394158819.71,NA,North Central,2022
Kogi,2022-08-01,6095686167,NA,North Central,2022
Kogi,2022-09-01,4846094734,NA,North Central,2022
Kogi,2022-10-01,4869210712,NA,North Central,2022
Kogi,2022-11-01,5066580146,NA,North Central,2022
Kogi,2022-12-01,5877381398,NA,North Central,2022
Kogi,2023-01-01,6404721126,NA,North Central,2023
Kogi,2023-02-01,4325872482,NA,North Central,2023
Kogi,2023-03-01,4215353401.10618,NA,North Central,2023
Kogi,2023-04-01,4164493920.067809,NA,North Central,2023
Kogi,2023-05-01,6354377580.696839,NA,North Central,2023
Kogi,2023-06-01,6404944299.90261,NA,North Central,2023
Kogi,2023-07-01,6628718653.776201,NA,North Central,2023
Kogi,2023-08-01,7402584388.8946,NA,North Central,2023
Kogi,2023-09-01,8356674977.144201,NA,North Central,2023
Kogi,2023-10-01,6012163664.222401,NA,North Central,2023
Kogi,2023-11-01,5792161253.2389,NA,North Central,2023
Kogi,2023-12-01,7063857625.0648,NA,North Central,2023
Kogi,2024-01-01,7754096229.1161,0,North Central,2024
Kogi,2024-02-01,7383431556.348999,0,North Central,2024
Kogi,2024-03-01,6733231199.163401,0,North Central,2024
Kogi,2024-04-01,7759780975.35133,0,North Central,2024
Kogi,2024-05-01,8078175763.86754,0,North Central,2024
Kogi,2024-06-01,7654591884.48105,0,North Central,2024
Kwara,2007-01-01,1447288230.17,NA,North Central,2007
Kwara,2007-02-01,1607378534.9,NA,North Central,2007
Kwara,2007-03-01,2870464881.08,NA,North Central,2007
Kwara,2007-04-01,1913801960.05,NA,North Central,2007
Kwara,2007-05-01,1982013203.34,NA,North Central,2007
Kwara,2007-06-01,2026637693.68,NA,North Central,2007
Kwara,2007-07-01,2535366915.98,NA,North Central,2007
Kwara,2007-08-01,2380517409.99,NA,North Central,2007
Kwara,2007-09-01,2000457000.01,NA,North Central,2007
Kwara,2007-10-01,2095241950.38,NA,North Central,2007
Kwara,2007-11-01,2042076997.07,NA,North Central,2007
Kwara,2007-12-01,2156518237.61,NA,North Central,2007
Kwara,2008-01-01,1946896151.73,NA,North Central,2008
Kwara,2008-02-01,1789830342.59,NA,North Central,2008
Kwara,2008-03-01,3142371057.08,NA,North Central,2008
Kwara,2008-04-01,2654080474.33,NA,North Central,2008
Kwara,2008-05-01,4352682984.23,NA,North Central,2008
Kwara,2008-06-01,2653870430.5,NA,North Central,2008
Kwara,2008-07-01,2937053200.26,NA,North Central,2008
Kwara,2008-08-01,2676505941.34,NA,North Central,2008
Kwara,2008-09-01,2711085368.51,NA,North Central,2008
Kwara,2008-10-01,2510696607,NA,North Central,2008
Kwara,2008-11-01,2556422777.84,NA,North Central,2008
Kwara,2008-12-01,2583179210.07,NA,North Central,2008
Kwara,2009-01-01,2622133611.79,NA,North Central,2009
Kwara,2009-02-01,1815209788.69,NA,North Central,2009
